[[53.63161800885712, 1, 2, 4], [31.453901372112764, 2, 1, 4], [54.936364087108004, 3, 2, 5], [21.026185469184508, 4, 1, 5], [65.88883364226423, 5, 2, 5], [41.329520540532755, 6, 1, 5], [73.15348412199941, 7, 2, 5], [30.912437224565053, 8, 1, 6], [39.89528955380325, 9, 2, 6], [18.215854284871185, 10, 1, 6], [63.13441749042137, 11, 3, 6], [26.379144908991094, 12, 1, 7], [16.61511558018213, 13, 1, 7]]
[[35.311145349753104, 1, 2, 7], [10.298816573614111, 2, 1, 7], [34.813034832957534, 3, 1, 8], [26.354306807406427, 4, 1, 8], [37.23714806141808, 5, 1, 8], [47.7689143736645, 6, 1, 8], [29.653323077807677, 7, 1, 8], [31.105755748450836, 8, 1, 9], [30.543526582698675, 9, 1, 9], [40.095417859640605, 10, 1, 9], [27.219383006287956, 11, 1, 9], [25.396300495827045, 12, 1, 10], [36.56183271429588, 13, 1, 10]]
[[93.8723290637754, 1, 2, 10], [50.95282023543683, 2, 1, 10], [54.461385691657014, 3, 1, 10], [58.262771524361575, 4, 1, 11], [55.17514857906221, 5, 1, 11], [82.82883859795314, 6, 1, 11], [56.66974407778487, 7, 1, 11], [42.89369331515909, 8, 1, 12], [40.67611640785791, 9, 1, 12], [40.41169603305552, 10, 2, 12], [17.443807773339266, 11, 1, 12], [35.04725944881809, 12, 2, 1], [12.89831272964361, 13, 1, 1]]
[[47.55383953663707, 1, 2, 1], [24.13198219526035, 2, 1, 1], [84.20791439653118, 3, 3, 1], [26.767850058759816, 4, 1, 2], [13.37031766271911, 5, 1, 2], [72.1711102792184, 6, 2, 2], [36.91562984386013, 7, 1, 2], [79.3865231096423, 8, 2, 3], [47.31121498198477, 9, 1, 3], [33.18696833668882, 10, 2, 3], [9.272220828445263, 11, 1, 3], [50.02750982373021, 12, 2, 4], [23.770627369642288, 13, 1, 4]]
[[51.86385972746456, 1, 2, 4], [29.22145194029594, 2, 1, 4], [60.64358678068431, 3, 2, 5], [24.01997785054511, 4, 1, 5], [64.29639845377966, 5, 2, 5], [40.56850675559318, 6, 1, 5], [74.36013429432873, 7, 2, 5], [33.06830211445238, 8, 1, 6], [40.72900441406213, 9, 2, 6], [17.713646080319993, 10, 1, 6], [64.65387852873465, 11, 3, 6], [27.01475601048362, 12, 1, 7], [17.414992933962715, 13, 1, 7]]
[[69.81378107710682, 1, 3, 7], [11.213083382018109, 2, 1, 7], [31.587345634314893, 3, 1, 7], [67.55052771516745, 4, 2, 8], [39.98863654299316, 5, 1, 8], [76.89531544626385, 6, 2, 8], [27.698040437556998, 7, 1, 8], [65.61552561541693, 8, 2, 9], [32.32513506534841, 9, 1, 9], [67.87081658494463, 10, 2, 9], [29.008133121677993, 11, 1, 9], [72.65586741897013, 12, 2, 10], [42.70389279977368, 13, 1, 10]]
[[91.04345210776155, 1, 2, 10], [47.894697010108224, 2, 1, 10], [53.37925042321852, 3, 1, 10], [58.4056933547879, 4, 1, 11], [52.48914708458909, 5, 1, 11], [79.77551811269186, 6, 1, 11], [58.1523850911514, 7, 1, 11], [40.20736801121775, 8, 1, 12], [41.990008192742735, 9, 1, 12], [37.20728157073964, 10, 2, 12], [14.335801790662515, 11, 1, 12], [29.173906623930314, 12, 2, 1], [10.407894557157451, 13, 1, 1]]
[[49.76998133578287, 1, 2, 1], [23.781890040839595, 2, 1, 1], [85.31323879795112, 3, 3, 1], [28.200493081671304, 4, 1, 2], [15.896964346167058, 5, 1, 2], [73.72709192840657, 6, 2, 2], [33.3719005463176, 7, 1, 2], [73.21372272980379, 8, 2, 3], [44.092318233148056, 9, 1, 3], [32.11643277967002, 10, 2, 3], [10.192255502894504, 11, 1, 3], [45.13514237311079, 12, 2, 4], [19.407537126237003, 13, 1, 4]]
[[46.99716055168143, 1, 2, 4], [27.721329176965842, 2, 1, 4], [55.22401365324459, 3, 2, 4], [22.82016934175524, 4, 1, 5], [61.63213424414407, 5, 2, 5], [38.502744539159366, 6, 1, 5], [73.00084449761248, 7, 2, 5], [32.414715228799395, 8, 1, 6], [39.069777049103834, 9, 2, 6], [16.931050087356507, 10, 1, 6], [61.736009095234145, 11, 3, 6], [26.798663754418172, 12, 1, 7], [17.45429458249069, 13, 1, 7]]
[[66.98652805138539, 1, 3, 7], [11.276427209798051, 2, 1, 7], [31.4262758362673, 3, 1, 7], [63.74569303001232, 4, 2, 8], [37.40249218506477, 5, 1, 8], [83.37230765733293, 6, 2, 8], [30.481047576420266, 7, 1, 8], [62.33712241924166, 8, 2, 9], [30.15274134387264, 9, 1, 9], [68.26319287711894, 10, 2, 9], [28.97271799976133, 11, 1, 9], [71.31011173302741, 12, 2, 10], [42.01459138123446, 13, 1, 10]]
[[86.75789833375745, 1, 2, 10], [44.730919412048756, 2, 1, 10], [52.608941050857524, 3, 1, 10], [57.85974129349712, 4, 1, 11], [57.426922389304096, 5, 1, 11], [79.64692984956993, 6, 1, 11], [55.67119712538898, 7, 1, 11], [42.19665971379893, 8, 1, 12], [40.72186194801091, 9, 1, 12], [36.676705220831764, 10, 2, 12], [14.33136270300843, 11, 1, 12], [31.430830516240338, 12, 2, 12], [11.070687323752885, 13, 1, 1]]
[[51.762519366174146, 1, 2, 1], [26.55016770817145, 2, 1, 1], [85.88715915486048, 3, 3, 1], [27.441855742170443, 4, 1, 2], [16.85954454395516, 5, 1, 2], [76.75789037925577, 6, 2, 2], [37.10975223872736, 7, 1, 2], [67.18842085599195, 8, 2, 3], [41.5462369308604, 9, 1, 3], [30.090957453123362, 10, 2, 3], [9.770485520241525, 11, 1, 3], [44.43209255684965, 12, 2, 3], [17.847913431778494, 13, 1, 4]]
[[45.49021349698948, 1, 2, 4], [29.008683150079534, 2, 1, 4], [34.90990460613584, 3, 1, 4], [22.340391561523294, 4, 1, 5], [21.679786065398062, 5, 1, 5], [36.306961846499156, 6, 1, 5], [39.25353050860501, 7, 1, 5], [32.00765425975946, 8, 1, 6], [23.160792537670005, 9, 1, 6], [15.46372304060861, 10, 1, 6], [17.638045204736304, 11, 1, 6], [29.35819490845412, 12, 1, 6], [20.356685357771163, 13, 1, 7]]
